,raw_text,label
356,"Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin",negative
357,I'm cold  and bored. And feeling like shit,negative
358,@youngandblessed Awww really ,negative
359,"@checkers so, if they are concluding that there are no survivors, its because they found the plane? They mention a crash.... ",negative
360,"I'm too young to vote. I'll be able to, come my junior year in college. ",negative
361,"Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts",negative
362,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?,negative
363,"Also, the #Google problem. @chucktodd: Problem for Santorum's electability argument: the double-digit loss in 2006",negative
364,i wish we had more home movies... everyone kind of gave up on them when i was like three ,negative
365,hate this weather... ,negative
366,@lizwicker28  are you awake ?? yes i know irs early but i cant sleep ,negative
367,@babygirljer I know   Yoga at 4:30 pm today? I seriously miss my amazon!,negative
368,@Rohan_01 You know..it's really sad that u know that ur classmate don't care about you..        sad memories T.T,negative
369,"@louiseisanelf Boo, I only get four. ",negative
370,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry,negative
371,@yuhas9797 you betcha! too bad i dont get fuse ,negative
372,That ancient program UNIX is younger than me: http://tinyurl.com/rdlf8o Yet I can it's progeny better! Out with the old ...?  ,negative
373,wow.... for reals.. ,negative
374,@mattkuhl hey!  save the decorations for xmas n halloween. What city for the radio....  Are they digital yet? O.o,negative
375,realized that when laptop was stolen I lost mp3s of my pet psychic sessions for dead dog. ,negative
376,@colortheory We're at 100% taken apart ,negative
377,@IVNick8r I must have missed your question. Sorry ,negative
378,"Just got out of the GP's, no more Sweets n Chocolate/Cake n proper Meat till further notice, looks like I should just become a vegetarian ",negative
379,@britkoz lolllllll yess that was yesterday...i would meet her after i was soaked from the rain  but sunday! u? an i texted u!,negative
380,missing work to take care of a sick kiddo ,negative
381,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...,negative
382,@GirlswithGoals I'm sorry to hear about the death of your beloved canine ,negative
383,@ocado didn't bring my sushi  Friday night is no longer sushi night   ,negative
384,My boys birthday today. He's now 12. I'm starting to feel old! ,negative
385,Work is lame got my computer back but still no internet.  Come on ppls work with me here. ,negative
386,How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian,negative
387,"RT @amarsanghera The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions…",negative
388,"@dougiemcfly Tom didn't reply to me a while ago, so I hope you would.  I love McFly so much! I listen to your songs everyday!",negative
389,this army called pollen is trying to kill me  lol my hayfever is sooooo bad!,negative
390,3 in the morning im off to bed now...nuit blanche is done ,negative
391,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!",negative
392,gonna be old on monday. ,negative
393,+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.,negative
394,What happened? RT @xCuntNuggetx: Never purchasing another item from @apple.,negative
395,@Cherye101 A few years ago but its her bday so I got upset ,negative
396,My last day at the PBL National Conference  Gonna make the best of today then fly back to Tucson tonight.,negative
397,@Miss_Hel I still can't help feeling that way. ,negative
398,@girlwhoshould Big enough  I'll twitpic it later ,negative
399,@DaisyKary I won't be in up north until 15 th. ,negative
400,1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,negative
401,no i cant there are no headers ,negative
402,"Ohya!gotta tell you,I kinda lost my favorite dress in my own house.who took it???please.I want my dress to comeback..  give it back to me",negative
403,"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?",negative
404,*Please upload photos onto the FB FORMAL group* ...pls make my life easier ,negative
405,@farruggiagreys It's really bad when the sad eyes don't work ,negative
406,&quot;going&quot; to lunch but nowhere to go ,negative
407,@webb_neck haha yeahh same here. although the ending was so sad. i was like ,negative
408,"@sendchocolate you are right, it is.. ,i love horror movies and have probably seen it.. wifey on the other hand has banned scifi  channel ",negative
409,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple,negative
410,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,negative
411, Joseph Adam Jonas! You keep a smile on my face  Until you become unhappy then I am ,negative
412,@Mollzy sorry I didn't see it  Message Jillian and Ill explain,negative
413,@beccahzuazua what happened becky?? ,negative
414,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible,negative
415,poor nuggets! i feel really bad for them. i don't like kobe very much. the nuggets did well though. best in their history bye bye nuggets ,negative
416,vending machines suck...took my damn dollar ,negative
417,@dethbylolcaust  so guess what...mom is missing. meeting ends at 2pm? i called it ending at 5. someone should pay me.,negative
418,i have had the worst headache ever in the history of worst headaches today!  man i hate those!,negative
419,"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)",negative
420,Headed to work... Sore throat and all ,negative
421,why is tweetdeck not working anymore?? I am confused ,negative
422,"brought my ipod today, but its worthless.... no charger...  epic fail  ",negative
423,ugly massive pit in my stomach. ,negative
424,@mitchelmusso  i cant believe it was rained out ,negative
425,I spray-painted my planets for my science proj today! ;) got it everywhere and the blue paint is still in my hands and feet! ,negative
426,@megooooo you're too far away to hang tonight though ,negative
427,Morning twitters! Woke up sick ,negative
428,my #tweetdeck Horizontal scroll bar keeps breaking  have to keep restarting &gt;_&lt;,negative
429,@bibzee Damn its gonna take a long TIME!.. ,negative
430,@ThatJaiGirl I'm sorry I had to cancel earlier my dear  I would invite you over now but I have a feeling it's too late. Feel free though!,negative
431,@nufger That sucks ,negative
432,shitwtf summer school in thu morning ,negative
433,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!",negative
434,"@Paulaztnew I've been trying to learn that dance since the dawn of time, practically. I'm just too white. ",negative
435,@shenadee what does modular mean? i had biology on friday chem on wed &amp; physics tomorrow yeah it does.  yeah i am. what do you take? xx,negative
436,@PAEDR WHOAAAAA UR BRO (Y) &amp;&amp;WHY TTSH AGN?!? ,negative
437,Oh no! Sophie slips outside top 15  Heartbreak makes me a dancer indeed  *weeps* http://tr.im/p2p6,negative
438,i just burned my tongue. stupid broccoli. ,negative
439,As usu. my plans are ruined!  Not seeing the Audition... FML.  ,negative
440,had the best dream ever! i hate waking up  now all i need is that dream to come true!,negative
441,Updated iTunes this morn &amp; macbook stopped recognising iPhone! Took a lot of clearing to fix. Glad I know abiut ROOT and shell commands. ,negative
442,One side of our lab smells like one big funky foot ,negative
443,"in the car stuck in traffic, once again ",negative
444,the sims won't work on my computer.....  have to sell it. gutted!!,negative
445,Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false positives. Not cool. #Google,negative
446,@blueastheskies i miss you more. ,negative
447,@Smitten awwww what's wrong with ur doggie? ,negative
448,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,negative
449,I hate my @apple computer.  Thats 3500 dollars down the drain.,negative
450,"@wendy_fred6 It's REALLY cool! No, I'm on a PC now, I don't have a Mac  well I do but it's ooooooooold  I do have an iphone tho ",negative
451,@spekksliite  damn..ifeel hurt .. that's not fair tho...I aint see u since 4.14 lmfao !,negative
452,#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42,negative
453,watchin' a moovie...and im sited about going 2 ma friend Sara's tomorrow at 9:00 a.m. She was injured   I luv ya'll. i will keep u updated,negative
454,WTF?! no pounds lost since I stopped the lemon diet!!!!  sux....,negative
455,I just realised i got cheated by hang ten...  - http://tweet.sg,negative
456,@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,negative
457,@savannamarie21 What's going on with your friends? And sorry it took me so long to comment on your new videos. I was super sick ,negative
458,"I have concluded, having used it since March, that Windows 7 Ultimate is a complete catastrophe. Mr Gates, you have lost the plot #Microsoft",negative
459,nothing to do! ,negative
460,@grneyedyella yeah well kinda... My homeboy works for AT&amp;T n he said the mms won't b on until end if summer ,negative
461,He gave us a 15 min break and i decided to go out side and just chill until the break ended som1 cheated on me  (phone call recieved),negative
462,working on Haight today I hate trying to find parking out there ,negative
463,STILL NOT DONE WITH PAYROLL. was supposed to be off at 4:30. i have a headache ,negative
464,@Navi_Ganancial  I miss the bay area / Sonoma. ,negative
465,June gloom now over. The bloddy sun has returned. Gotta wear sunblock again ,negative
466,I am so angry at myself right now. ,negative
467,"@xsugarrush (CONT.) problem. Please Becky. Stop doing it. If your mom won't listen, I will. Just please don't sut yourself! ",negative
468,"send me help, i'm a milky addict and i really can't stop ",negative
469,"Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it",negative
